plot,sec,tree,species,dbht0,cc,condt0,yeart0,xcoord,ycoord,zelev,elev0,markmanip,actualmanip,cond06,dam06,sprt06,notes1,notes06,dbh09,cond09,dam09,sprt09,notes09,hwa1b09,hwa2b09,dbh14,cond14,dam14,sprt14,vigor14,hwab114,hwab214,scale14,note14,dbh19,cond19,dam19,sprt19,vigor19,hwab119,hwab219,scale19,note19
4,W,8979,BELE,NA,NA,NA,2019,25.70534139,56.64464496,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,NA,NA,NA,NA,NA
4,W,8980,BELE,NA,NA,NA,2019,25.82188054,55.02071112,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,NA
4,W,8981,BELE,NA,NA,NA,2019,24.13101372,54.13101372,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,L,NA,NA,NA,NA,NA,NA,NA
4,W,8982,BELE,NA,NA,NA,2019,23.18220446,54.27919027,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,L,NA,NA,NA,NA,NA,NA,NA
4,W,8983,BELE,NA,NA,NA,2019,23.26181381,53.02240394,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,L,NA,NA,NA,NA,NA,NA,NA
4,W,8984,BELE,NA,NA,NA,2019,24.27919027,53.18220446,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,L,NA,NA,NA,NA,NA,NA,NA
4,W,8985,BELE,NA,NA,NA,2019,24.37895092,51.97230997,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,L,NA,BASP,NA,NA,NA,NA,NA
4,W,8986,BELE,NA,NA,NA,2019,25.01875892,52.0283479,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,NA
4,W,8987,BELE,NA,NA,NA,2019,29.46573481,57.25144389,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,L,NA,NA,NA,NA,NA,NA,NA
4,W,8988,BELE,NA,NA,NA,2019,28.90846362,54.8647251,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,L,NA,NA,NA,NA,NA,NA,NA
4,C,8989,BELE,NA,NA,NA,2019,31.66337167,57.62445907,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,L,NA,NA,NA,NA,NA,NA,NA
4,C,8990,BELE,NA,NA,NA,2019,35.8897631,58.85514603,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,L,NA,NA,NA,NA,NA,NA,NA
4,C,8991,BEPA,NA,NA,NA,2019,37.16074047,58.86585013,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,NA,NA,NA,NA,NA
4,C,8992,PRPE,NA,NA,NA,2019,37.82311774,58.9005325,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,NA
4,N,8993,BELE,NA,NA,NA,2019,35.69652771,60.19892713,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,L,NA,BASP,NA,NA,NA,NA,NA
4,N,8994,BELE,NA,NA,NA,2019,34.62870342,62.7812056,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,NA,NA,NA,NA,NA
4,N,8995,BELE,NA,NA,NA,2019,36.24661862,63.04667947,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,L,NA,NA,NA,NA,NA,NA,NA
4,N,8996,BELE,NA,NA,NA,2019,36.14648388,64.80215951,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,L,NA,NA,NA,NA,NA,NA,NA
4,N,8997,BELE,NA,NA,NA,2019,37.58569379,65.11661507,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,L,NA,BASP,NA,NA,NA,NA,NA
4,N,8998,BELE,NA,NA,NA,2019,36.46535998,65.82143628,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,BASP,NA,NA,NA,NA,NA
4,NW,8999,BELE,NA,NA,NA,2019,29.54072877,63.26788463,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,NA
4,NW,9000,BELE,NA,NA,NA,2019,29.51628563,65.52888057,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,L,NA,NA,NA,NA,NA,NA,NA
4,NW,9001,BELE,NA,NA,NA,2019,29.38265521,68.82844184,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,L,NA,BASP,NA,NA,NA,NA,NA
4,NW,9002,BELE,NA,NA,NA,2019,27.63279581,64.85348785,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,BASP,NA,NA,NA,NA,NA
4,NW,9003,BELE,NA,NA,NA,2019,27.05933824,67.27839326,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,L,NA,NA,NA,NA,NA,NA,NA
4,NW,9004,BELE,NA,NA,NA,2019,25.44269433,67.29321363,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,L,NA,NA,NA,NA,NA,NA,NA
4,N,9005,BELE,NA,NA,NA,2019,42.90475975,68.93993125,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,Shares a base with 9006
4,N,9006,BELE,NA,NA,NA,2019,42.90475975,68.93993125,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,L,NA,NA,NA,NA,NA,NA,Shares a base with 9005
4,N,9007,BELE,NA,NA,NA,2019,44.12067253,70.1990224,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,NA,NA,NA,NA,NA,NA
4,N,9008,BELE,NA,NA,NA,2019,43.08511331,66.61604685,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,L,NA,BASP,NA,NA,NA,NA,NA
4,N,9009,BELE,NA,NA,NA,2019,44.13134975,67.76993882,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,NA
4,N,9010,BELE,NA,NA,NA,2019,45.3570879,70.51387699,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,L,NA,NA,NA,NA,NA,NA,NA
4,N,9011,BELE,NA,NA,NA,2019,41.70628305,61.8950193,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,L,NA,TRSP,NA,NA,NA,NA,NA
4,N,9012,BELE,NA,NA,NA,2019,42.28689709,63.03481494,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,NA
4,N,9013,BELE,NA,NA,NA,2019,45.65653097,66.7411911,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,NA,NA,NA,NA,NA
4,N,9014,BELE,NA,NA,NA,2019,47.68566145,65.5839599,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,L,NA,NA,NA,NA,NA,NA,NA
4,N,9015,BELE,NA,NA,NA,2019,46.19208164,63.575,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,TRSP,NA,NA,NA,NA,NA
4,N,9016,BELE,NA,NA,NA,2019,44.67962224,62.48819928,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,L,NA,BASP,NA,NA,NA,NA,NA
4,C,9017,BELE,NA,NA,NA,2019,40.74880676,57.82530728,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,NA,NA,NA,NA,NA,NA
4,C,9018,BELE,NA,NA,NA,2019,39.82603362,58.76216491,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,L,NA,BASP,NA,NA,NA,NA,NA
4,C,9019,PIST,NA,NA,NA,2019,36.68586935,53.49565237,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,L,NA,NA,NA,NA,NA,NA,NA
4,C,9020,BELE,NA,NA,NA,2019,35.865792,59.63830367,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,L,NA,NA,NA,NA,NA,NA,NA
4,C,9021,BELE,NA,NA,NA,2019,33.32549552,59.41605652,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,L,NA,NA,NA,NA,NA,NA,NA
4,N,9022,BELE,NA,NA,NA,2019,50.2,60.4,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,NA,NA,NA,NA,Basal sprout of 6589
4,N,9023,PIST,NA,NA,NA,2019,49.20065167,62.78765892,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,NA,NA,NA,NA,NA
4,N,9024,TSCA,NA,NA,NA,2019,50.07677889,62.19865982,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,1,1,0,1,NA
4,N,9025,TSCA,NA,NA,NA,2019,50.54164426,60.0955065,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,NA,2,1,0,1,NA
4,N,9026,QUVE,NA,NA,NA,2019,59.82724749,64.94698459,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,NA
4,NE,9027,BELE,NA,NA,NA,2019,64.10107152,65.85693712,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,L,NA,NA,NA,NA,NA,NA,NA
4,NE,9028,BELE,NA,NA,NA,2019,63.51399624,62.6479861,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,L,NA,BASP,NA,NA,NA,NA,NA
4,NE,9029,BELE,NA,NA,NA,2019,63.75877048,61.36808057,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,L,NA,NA,NA,NA,NA,NA,NA
4,NE,9030,BELE,NA,NA,NA,2019,65.84669093,62.60311452,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,BASP,NA,NA,NA,NA,NA
4,NE,9031,BELE,NA,NA,NA,2019,65.83487767,62.23979968,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,NA
4,NE,9032,BELE,NA,NA,NA,2019,66.03703641,61.61761903,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,L,NA,NA,NA,NA,NA,NA,NA
4,NE,9033,BELE,NA,NA,NA,2019,66.01560774,61.2786569,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,NA
4,E,9034,PIST,NA,NA,NA,2019,60.07673212,58.90267954,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,NA
4,E,9035,BELE,NA,NA,NA,2019,61.74284491,57.31625418,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,L,NA,NA,NA,NA,NA,NA,NA
4,E,9036,ACRU,NA,NA,NA,2019,61.26821332,55.26696345,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,L,NA,NA,NA,NA,NA,NA,Basal sprout of unknown
4,E,9037,ACRU,NA,NA,NA,2019,64.46996563,51.45237987,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,Shares a base with 9038 & 9039; basal sprout of unknown
4,E,9038,ACRU,NA,NA,NA,2019,64.46996563,51.45237987,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,L,NA,NA,NA,NA,NA,NA,Shares a base with 9037 & 9039; basal sprout of unknown
4,E,9039,ACRU,NA,NA,NA,2019,64.46996563,51.45237987,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,L,NA,NA,NA,NA,NA,NA,Shares a base with 9037 & 9038; basal sprout of unknown
4,E,9040,ACRU,NA,NA,NA,2019,61.4,49.3,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,L,NA,NA,NA,NA,NA,NA,Basal sprout of unknown
4,E,9041,ACRU,NA,NA,NA,2019,61.1,48.3,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,L,NA,NA,NA,NA,NA,NA,Shares a base with 8238 & 9042; basal sprout of unknown
4,E,9042,ACRU,NA,NA,NA,2019,61.1,48.3,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,L,NA,NA,NA,NA,NA,NA,Shares a base with 8238 & 9041; basal sprout of unknown
4,C,9043,BELE,NA,NA,NA,2019,59.20984933,45.12514757,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,L,NA,NA,NA,NA,NA,NA,NA
4,C,9044,BELE,NA,NA,NA,2019,56.10352341,47.62820665,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,L,NA,NA,NA,NA,NA,NA,NA
4,C,9045,BELE,NA,NA,NA,2019,54.10899938,47.7470187,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,NA,NA,NA,NA,NA,NA
4,C,9046,BELE,NA,NA,NA,2019,56.15703788,50.4883187,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,NA
4,C,9047,BELE,NA,NA,NA,2019,58.30990237,48.17861133,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,L,NA,NA,NA,NA,NA,NA,NA
4,E,9048,BELE,NA,NA,NA,2019,61.29920808,45.04536935,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,NA,NA,NA,NA,NA,NA
4,E,9049,BELE,NA,NA,NA,2019,69.06307787,49.22618262,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,L,NA,TRSP,NA,NA,NA,NA,NA
4,E,9050,BELE,NA,NA,NA,2019,67.93040899,47.27400819,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,L,NA,NA,NA,NA,NA,NA,NA
4,E,9051,BELE,NA,NA,NA,2019,67.76513639,41.54273853,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,L,NA,NA,NA,NA,NA,NA,NA
4,E,9052,BELE,NA,NA,NA,2019,60,43.2,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,L,NA,NA,NA,NA,NA,NA,NA
4,E,9053,BELE,NA,NA,NA,2019,61.75829008,40.85772816,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,L,NA,NA,NA,NA,NA,NA,NA
4,E,9054,BELE,NA,NA,NA,2019,64.24818447,38.45836957,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,L,NA,NA,NA,NA,NA,NA,NA
4,E,9055,BELE,NA,NA,NA,2019,66.80050976,35.97541874,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,NA,NA,NA,NA,NA
4,E,9056,BELE,NA,NA,NA,2019,64.5220154,35.30250668,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,NA
4,E,9057,BELE,NA,NA,NA,2019,60.68856179,39.39211424,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,BASP,NA,NA,NA,NA,NA
4,E,9058,BELE,NA,NA,NA,2019,62.66114085,34.32674701,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,L,NA,NA,NA,NA,NA,NA,NA
4,E,9059,BELE,NA,NA,NA,2019,65.17841687,31.50976284,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,NA,NA,NA,NA,NA,NA
4,E,9060,ACRU,NA,NA,NA,2019,61.26785479,32.71892336,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,L,NA,NA,NA,NA,NA,NA,Shares a base with 9061; 9062 & 9063; basal sprout of unknown
4,E,9061,ACRU,NA,NA,NA,2019,61.26785479,32.71892336,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,Shares a base with 9060; 9062 & 9063; basal sprout of unknown
4,E,9062,ACRU,NA,NA,NA,2019,61.26785479,32.71892336,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,L,NA,NA,NA,NA,NA,NA,Shares a base with 9060; 9061 & 9063; basal sprout of unknown
4,E,9063,ACRU,NA,NA,NA,2019,61.26785479,32.71892336,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,L,NA,NA,NA,NA,NA,NA,Shares a base with 9060; 9061 & 9062; basal sprout of unknown
4,S,9064,BELE,NA,NA,NA,2019,59.32971861,24.54099617,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,L,NA,NA,NA,NA,NA,NA,NA
4,S,9065,BELE,NA,NA,NA,2019,59.33258528,28.06168692,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,NA
4,S,9066,BELE,NA,NA,NA,2019,57.16316129,27.78361869,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,L,NA,NA,NA,NA,NA,NA,NA
4,S,9067,PIST,NA,NA,NA,2019,58.95383783,29.66008131,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,L,NA,NA,NA,NA,NA,NA,NA
4,C,9068,BELE,NA,NA,NA,2019,31.99409874,40.84145413,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,L,NA,NA,NA,NA,NA,NA,NA
4,C,9069,ACRU,NA,NA,NA,2019,31.5,44.5,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,L,NA,NA,NA,NA,NA,NA,Shares a base with 9070; basal sprout of 26
4,C,9070,ACRU,NA,NA,NA,2019,31.5,44.5,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,L,NA,NA,NA,NA,NA,NA,Shares a base with 9069; basal sprout of 26
4,C,9071,BELE,NA,NA,NA,2019,57.79295318,34.74358671,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,L,NA,NA,NA,NA,NA,NA,NA
4,C,9072,BELE,NA,NA,NA,2019,52.8085721,35.50534509,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,L,NA,NA,NA,NA,NA,NA,NA
4,C,9073,BELE,NA,NA,NA,2019,51.32877308,35.91045698,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,L,NA,NA,NA,NA,NA,NA,NA
4,C,9074,BELE,NA,NA,NA,2019,51.65382413,34.23242982,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,L,NA,NA,NA,NA,NA,NA,NA
4,C,9075,BELE,NA,NA,NA,2019,52.26022632,32.11765409,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,L,NA,NA,NA,NA,NA,NA,NA
4,C,9076,BELE,NA,NA,NA,2019,59.07783286,39.36521609,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,L,NA,NA,NA,NA,NA,NA,NA
4,C,9077,BELE,NA,NA,NA,2019,50.71601997,33.18752502,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,L,NA,NA,NA,NA,NA,NA,NA
4,C,9078,BELE,NA,NA,NA,2019,52.43131505,30.24852795,NA,NA,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,L,NA,NA,NA,NA,NA,NA,NA
